SHANGHAI SHENZHEN CSI 300 - MARKET VALUE,SHANGHAI SHENZHEN CSI 300 - PRICE HIGH,SHANGHAI SHENZHEN CSI 300 - PRICE LOW,SHANGHAI SHENZHEN CSI 300 - OPENING PRICE,SHANGHAI SHENZHEN CSI 300 - PRICE INDEX,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VALUE,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VOLUME
CHSS300(MV),CHSS300(PH),CHSS300(PL),CHSS300(PO),CHSS300(PI),CHSS300(VA),CHSS300(VO)
3757755,1513.04,1497.01,1512.36,1498.17,19140300,28722400
3823288,1527.38,1489.2,1491.8,1524.71,22283020,34030130
4644941,1535.2,1493.2,1525.23,1504.06,31931180,53922860
4604398,1512.95,1465.63,1498.06,1475.78,25176210,41653300
4665924,1493.88,1453.26,1475.44,1493.78,22029300,36307870
4765180,1534.85,1490.87,1494.11,1534.76,26135570,40589220
4841981,1558.41,1531.29,1540.26,1533.29,34127300,57760940
4922968,1562.24,1521.55,1528.01,1562.08,26950430,44446180
5052426,1593.19,1567.34,1567.34,1593.16,32990610,53412350
5104650,1612.46,1568.95,1591.47,1612.25,32628580,48601840
5112432,1639.41,1600.38,1610.05,1624.03,38065260,57065490
5161976,1642.81,1618.04,1623.71,1634.91,31474400,51360670
5122316,1640.75,1611.55,1629.89,1636.58,32398030,49712100
5102374,1651.8,1627.92,1632.66,1651.8,32057810,47267260
5075309,1656.19,1629.82,1649.68,1644.01,29502960,44762910
5122685,1672.91,1604.81,1617.69,1667.14,30895010,45578400
5250168,1714.49,1671.66,1671.66,1714.36,39869040,60216080
5252349,1741.8,1715.79,1719.28,1729.22,41045220,58413570
5409051,1780.8,1731.9,1731.9,1780.74,46947570,71434320
5454415,1811.66,1777.43,1785.44,1794.23,47255760,67202580
5411966,1806.64,1717.72,1794.26,1779.41,53383280,81276690
5420767,1820.72,1770.57,1774.18,1775.71,51388000,80487490
5266265,1772.16,1710,1752.77,1711.58,41980240,66257740
5502204,1790.11,1705.91,1705.91,1789.92,33169340,51335970
5606731,1819.8,1772.11,1798.46,1802.79,38702460,57833540
5616899,1813.28,1779.56,1805.42,1803.86,33154380,48004450
5682626,1836.19,1805.2,1807.08,1836.14,33323920,47206220
5751668,1867.78,1832.51,1842.88,1867.64,36957410,49414430
5912345,1918.29,1875,1875,1916.11,46530160,61892980
5988874,1936.75,1882.54,1924.8,1921.44,48969810,67788930
5988963,1936.8,1893.42,1912.9,1936.55,39745340,56348500
5909490,1945.47,1905.72,1935.78,1908.98,43437760,60225150
5900702,1918.49,1880.57,1896.48,1895.64,34870770,46230500
6154024,1957.47,1898.82,1898.82,1939.1,41951570,56251730
6279318,1959.98,1914.97,1941.79,1938.24,39106900,56967380
6429292,1983.11,1939.55,1940.41,1982.88,38961680,56005630
6531054,2010.37,1964.97,1988.02,1979.93,45224320,63192830
6828170,2052.86,1991.88,1991.88,2041.05,55716380,73851940
6828170,,,,2041.05,,
6828170,,,,2041.05,,
6828170,,,,2041.05,,
7074612,2139.49,2054.24,2073.25,2067.09,82381070,106719700
6862117,2083.4,2030.76,2051.15,2072.88,68026050,92743440
7017031,2131.74,2071.72,2072,2131.56,66303940,84767900
7294640,2201.36,2128.06,2137.48,2200.09,65456190,81577620
7347375,2255.97,2194.77,2210.76,2255.97,68822620,84904980
7184566,2289.95,2224.37,2257.01,2231.63,68730000,86276540
6937903,2249.54,2159.77,2215.86,2173.75,61742820,76525710
7277152,2287.68,2170.94,2170.94,2287.34,57043440,66403090
7355206,2354.43,2297.24,2310.96,2353.87,67843420,76364240
7231431,2393.22,2266.34,2360.41,2308.93,80008900,89015540
7157881,2325.53,2240.21,2292.17,2317.09,69894960,78648590
7354529,2396.09,2320.87,2320.87,2396.09,73538860,83334020
7617199,2491.71,2424.81,2424.81,2491.31,81870480,93892990
8640359,2516.59,2415.11,2508.26,2508.13,92812860,102337600
8705274,2556.1,2489.93,2508.52,2536.43,80277490,84433700
8355087,2529.43,2449.05,2512.46,2452.83,77241710,81055140
8452256,2524.24,2356.98,2415.75,2512.92,73275660,78654000
8621867,2582.4,2521.5,2529.94,2576.92,79544850,85452080
8577162,2599.45,2531.78,2586.52,2551.88,73485010,78211520
8124203,2548.17,2367.67,2544.3,2385.33,71945020,80909140
8119774,2410.42,2310.57,2350.6,2395.17,57578100,65078080
7761940,2403.62,2293.28,2397.06,2298,53535100,59377150
7564829,2304.32,2247.93,2282.77,2271.8,42358000,47587500
7736903,2316.7,2198.9,2271.37,2316.04,61206500,67010640
7860608,2390.87,2330.43,2330.43,2369.79,66203330,70106380
7919776,2415.96,2354.7,2376.63,2410.6,58367500,62656530
7888736,2417.64,2376.02,2412.64,2397.24,51302930,55515520
8130236,2485.76,2396.79,2397.85,2485.39,51709420,54992320
8197262,2526.23,2489.66,2498.34,2522.63,48227860,51528850
8419015,2594.66,2520.53,2527.56,2588.35,58462260,62777260
8686817,2669.18,2607.63,2607.63,2668.63,67415680,71631330
8703945,2717.57,2660.49,2692.67,2676.73,71597570,75908780
8703945,,,,2676.73,,
8703945,,,,2676.73,,
8703945,,,,2676.73,,
8703945,,,,2676.73,,
8703945,,,,2676.73,,
8925678,2710.3,2641.12,2679.26,2707.68,70981600,74531550
8125560,2719.52,2454.92,2717.81,2457.49,101102800,107736800
8437400,2554.23,2413.33,2413.42,2544.57,77148240,82822560
8182339,2550.33,2439.5,2550.26,2473.54,74299570,82159650
8275649,2523.86,2455.82,2468.67,2508.73,54222100,57946800
8120656,2541.82,2409.71,2503.82,2475.61,63071740,68517490
8299555,2539.45,2452.14,2467.74,2520.29,50261310,52633150
8468807,2594.46,2532.15,2532.97,2589.44,57623230,59720940
8553178,2628.45,2565.11,2597.71,2627.63,53907620,55386540
8572008,2643.81,2587.49,2632.8,2611.39,67933040,70411310
8593881,2619.5,2563.37,2612.96,2616.17,60438190,62468910
8618334,2641.63,2605.23,2620.71,2640.17,62061180,65788900
8439417,2625.12,2546.65,2609.93,2597.36,66581940,68952080
8780374,2645.88,2595.54,2595.54,2645.55,63266770,63778480
8721131,2665.39,2576.32,2656.01,2604.23,74777020,75331840
8981885,2674.8,2523.3,2533.71,2659.41,72943650,73983550
9007002,2674.47,2645.25,2669.63,2672.77,61741470,61249710
9071969,2703,2666.89,2685.92,2702.6,68369310,64612940
9109590,2740.28,2702.41,2720.46,2711.32,86036270,83308060
9105476,2726.62,2653.79,2710.36,2716.27,76304480,73911900
9235079,2764.4,2713.93,2725.4,2764.03,77796100,76074770
9265335,2789.97,2753.02,2770.35,2784.02,84018380,80725120
9384842,2806.08,2689.11,2787.24,2797.65,112146100,112210000
9513632,2830.08,2782.93,2802.38,2783.3,113233400,106567200
9456761,2801.94,2753.15,2768.71,2781.78,66536960,62950700
9662330,2850.15,2793.96,2793.96,2850.11,76680500,69247870
9770106,2888.33,2852.57,2861.9,2888.11,87091840,77014480
9766281,2924.68,2875.68,2893.38,2911.82,88456060,75506660
9835729,2950.66,2895.42,2909.5,2945.04,85195580,74138980
9848961,2977.46,2911.05,2921.73,2972.01,93049570,79102320
10082770,3043.06,2988.38,2988.38,3038.17,106218800,90901700
10236690,3081.62,2993.11,3053.35,3081.57,119702200,100888300
10391100,3121.54,3059.28,3092.08,3121.32,124218900,101669900
10490330,3176.69,3114.91,3129.25,3176.44,118434100,92535180
10467770,3211.61,3154.11,3182.78,3169.23,129728400,100653100
10690440,3256.57,3177.29,3177.3,3256,112706600,87928930
10696040,3288.17,3182.95,3273.43,3283.6,133823400,105307100
10670990,3311.98,3244.93,3294.21,3304.5,129242200,101426700
10196270,3297.95,3065.28,3297.95,3150.3,143830300,115270000
10573920,3297.41,3165.67,3165.67,3289.28,118620500,94469860
10975250,3433.52,3330.8,3330.8,3431.32,137583400,109959000
10951830,3490.81,3418.3,3462.48,3445.2,149412300,114643000
11023420,3467.83,3376.08,3432.02,3448.28,129089200,100580700
11139660,3493.91,3438.88,3465.11,3493.58,107807000,78997680
11047420,3503.88,3436,3499.94,3470.52,113722800,80698620
11340550,3568.68,3478.93,3487.36,3558.71,138081400,94302860
11340550,,,,3558.71,,
11340550,,,,3558.71,,
11340550,,,,3558.71,,
11340550,,,,3558.71,,
11340550,,,,3558.71,,
11648570,3699.37,3618.78,3643.81,3686.03,153677400,106788700
11838970,3717.34,3556.61,3699.3,3701.28,189060500,140648400
11948010,3742.23,3671.81,3703.52,3724.51,153159200,115419900
11837940,3715.37,3629.71,3696.29,3702.61,133773900,88961760
11923740,3769.16,3620.86,3648.27,3734.42,137156700,91098050
11494980,3751.64,3600.21,3739.05,3604.64,138220200,93578560
11734440,3700.65,3557.2,3598,3700.29,126693800,86229260
11898900,3794.16,3705.27,3716.44,3778.6,135459100,90256460
12124600,3805.21,3746.24,3771.27,3776.63,120741800,82418900
12218750,3843.84,3643.08,3650.8,3831.44,145129800,98478640
12304210,3893.19,3849.04,3849.04,3870.49,161323400,109618200
12480210,3939.49,3853.91,3879.76,3938.94,147494500,98523170
12424750,3972.58,3858.51,3953.89,3919.75,172374200,113814300
12513410,3996.85,3888.31,3907.73,3985.25,150809000,95416610
12798990,4091.93,4027.36,4033.92,4072.58,183212900,114041800
13366590,4168.53,4079.87,4090.9,4168.29,179476700,113267200
12527000,4104.2,3849.7,3906.04,3886.46,210318900,132739100
12838870,3991.73,3683.56,3828.92,3927.95,193672000,126078200
12583270,4014.15,3780.03,3953.1,3803.95,193980300,119937900
11548060,3822.41,3503.94,3804.96,3511.43,131296200,90531010
11919150,3635.15,3246.73,3407,3634.63,150764900,113768000
11952590,3712.53,3550.74,3652.89,3677.58,135938500,95951500
12280110,3802.3,3684.46,3694.55,3802.3,137228600,94190580
12338150,3861.21,3769.15,3814.18,3837.87,136650600,89074740
12600740,3937.79,3870.23,3876.07,3931.86,140519100,90982270
12831950,4036.35,3834.02,3953.96,4036.11,158102400,99389760
13124470,4146.52,4064.15,4071.73,4118.27,165908800,109452900
12923500,4132,4022.78,4103.52,4075.82,133792300,86609170
12963260,4115.72,4025.1,4043.11,4099.38,109234300,68779600
13336740,4246.4,4177.19,4178.76,4227.57,141848300,87872910
13347020,4254.71,4186.18,4227.59,4253,130523300,81540460
13096250,4292.2,4138.33,4268.65,4157.6,141060800,86863010
13302810,4208.87,4110.96,4140.69,4197.28,121783100,73739460
12914990,4220.92,3970.35,4203.13,4051.43,127747700,79552370
12480500,4105.98,3850.84,4066.45,3877.59,113432700,70031040
12588020,3929.37,3752.93,3804.41,3928.21,87867730,58885100
12931780,4053.41,3912.2,3946.88,4040.48,102131600,65290510
12432700,4067.81,3857.85,4038.38,3858.52,98372030,66857970
12194880,3867.75,3718.16,3769.33,3764.08,88527580,58920860
12620880,3801.9,3644.19,3746.17,3757.65,71995860,49747300
12856620,3835.29,3744.01,3782.78,3832.23,68887490,46409120
12578520,3848.08,3727.56,3840.41,3743.58,59055650,38233710
11917180,3706.6,3535.04,3688.31,3537.43,61324050,43225520
12464950,3712.74,3475.27,3517.6,3710.28,71894980,51366510
12811270,3840.99,3722.23,3743.87,3821.3,79270980,54073100
12733090,3852.93,3764.25,3832.76,3775.62,77184560,51907860
12774000,3797.81,3732.29,3751.49,3789.87,51532270,33628900
12933340,3839.21,3780.03,3799.18,3816.92,45968030,31368110
12931230,3829.68,3773.93,3825.03,3820.12,38615500,26893230
12616900,3830.37,3697.22,3824.91,3697.97,44462940,29931860
12872840,3812.25,3650.25,3684.33,3789.65,50158220,32553840
12970130,3861.51,3756.7,3776.94,3807.57,69467820,45975810
12896880,3836.38,3778.51,3796.91,3807,45728480,30258460
13392490,3971.89,3808.08,3808.08,3971.88,81556210,55271120
13910290,4157.39,4009.06,4009.06,4156.72,125824200,85276180
13887330,4241.58,4143.59,4187.32,4161.35,112024900,76090720
14240520,4256.05,4163.35,4163.36,4255.46,101771800,64597760
14294400,4325.93,4244.08,4282.68,4303.18,103986600,65490240
14257910,4318.34,4225.03,4277.55,4307.14,105910100,65021100
14594600,4426.3,4303.73,4305.18,4410.3,121083500,75441570
14687210,4467.64,4359.59,4402.52,4460.56,118858600,71375040
14170090,4496.25,4271.05,4479.3,4290.48,128911200,79361660
14533220,4449.4,4303.97,4311.6,4436.19,108358000,62887540
15084130,4599.25,4472.89,4472.89,4598.38,141287500,78190460
15322480,4704.19,4623.49,4642.78,4703.98,136599000,76164260
15416900,4771.58,4634.87,4715.39,4724.55,154638100,83847120
15461830,4741.45,4579.4,4680.07,4668.09,135476600,88988000
15796420,4779.14,4666.2,4666.42,4777.29,117191300,72025780
15767810,4771.61,4631.04,4765.85,4726.68,123598300,74962880
16005500,4767.08,4663.2,4724.52,4721.19,137189500,85763150
16151930,4803.57,4704.14,4721.45,4795.57,105536800,61157900
16143100,4836.59,4697.97,4804.68,4798.75,109902900,63466420
15757240,4772.97,4665.21,4772.36,4721.94,110214700,63594780
15373040,4774.98,4616.96,4694.2,4626.58,111565200,63652110
16244900,4885.83,4747.27,4749.2,4885.43,119259300,67812190
16442910,4995.52,4909.84,4915.52,4972.71,132902400,74440590
16573240,5075.89,4887.14,4899.93,5051.69,138722300,74028910
16762630,5154.84,5028.12,5075.51,5135.93,130873200,68051870
17054670,5231.15,5158.03,5161.15,5217.58,134546100,73769870
17275280,5296.57,5191.28,5250.62,5243.14,149375500,82631440
17423870,5270.3,5136.61,5220.64,5251.77,140419700,75066780
17102180,5283.33,5138.34,5215.65,5171.82,138983500,72929460
17265740,5247.57,5176,5193.72,5241.23,123820200,67298480
17444540,5307.41,5219.99,5255.09,5296.81,122862400,66780350
17795180,5433.74,5335.05,5335.05,5419.17,149612400,82849150
17668960,5429.2,5333.49,5421.25,5360.33,147686700,79914830
17698640,5389.32,5265.06,5357.55,5363.25,122740700,65364900
17942660,5448.84,5365.5,5389.48,5412.04,128581000,70608560
17532590,5402.71,5284.65,5382.91,5294.79,145930400,79298880
17765950,5380.45,5182.1,5226.73,5377.22,116769000,65095660
16958620,5414,5104.34,5384.56,5124.09,127249600,68806690
17177170,5212.65,5059.46,5102.57,5202.86,113773900,61572240
17579650,5351.57,5212.03,5230.64,5349.97,118934700,59746930
17714130,5405.85,5274.22,5362.46,5397.28,118739200,60295620
18052050,5504.77,5387.68,5389.5,5498.91,131402300,69403120
18004320,5533.53,5405.18,5524.1,5476.84,140263000,71621810
17930420,5498.59,5385.42,5487.38,5419.27,110132800,55880060
18208770,5501.4,5430.31,5436.64,5494.91,113725800,56712130
18207710,5516.11,5357.5,5508.5,5468.1,121125900,61106350
18344340,5541.13,5400.68,5481.38,5513.89,116678400,54184820
18228340,5540.87,5423.52,5524.02,5454.61,95494830,45326220
17923860,5489.86,5338.3,5433.63,5361.02,84077760,39171150
18199580,5429.05,5338.04,5364.53,5427.66,71569500,33759060
18696140,5590.85,5479.85,5479.85,5580.81,104224300,48514610
18696140,,,,5580.81,,
18696140,,,,5580.81,,
18696140,,,,5580.81,,
18696140,,,,5580.81,,
18696140,,,,5580.81,,
19201170,5715.91,5617.09,5703.28,5653.13,128709100,66449700
19269420,5682.96,5582.77,5638.63,5675.93,107594000,53633490
19438140,5776.21,5653.79,5694.98,5685.76,128506100,63994450
19972580,5761.21,5650.1,5695.13,5760.07,137428900,65141090
19982210,5796.28,5485.56,5777.89,5737.22,160588700,78001060
20449650,5824.97,5690.07,5761.87,5821.45,155052100,70682100
20679360,5885.48,5815.61,5851.54,5877.2,135092300,64692050
20467710,5891.72,5797.61,5862.38,5824.11,108328400,48869760
19725490,5813.24,5593.98,5813.24,5615.75,106494800,48595620
19678340,5711.5,5563.78,5651.03,5614.06,84971540,38466450
19180420,5594.5,5465.85,5543.79,5472.68,74730400,35867490
20902030,5541.95,5373.05,5467.83,5540.09,90014300,41896800
21184530,5644.97,5553.32,5564.48,5588.01,99449950,44661230
20197380,5556.55,5312.85,5549.66,5333.79,103890700,50821700
20402140,5428.57,5266.37,5279.1,5394.8,77283740,35895950
21014830,5509.34,5428.68,5428.68,5508.36,72353860,35233970
21526320,5597.26,5467.52,5529.96,5596.07,79727980,39193920
21698450,5691.86,5590.54,5663.75,5688.54,103782300,50329460
21564130,5702.21,5604.79,5701.48,5605.23,96342740,46612460
21048050,5565.66,5448.98,5514.85,5472.93,93671070,43289490
20456640,5494.61,5333.38,5438.81,5360.3,74190190,33695010
20106420,5406.1,5295.79,5331.31,5317.55,56491520,27057840
20356190,5388.64,5231.61,5348.55,5350.63,59639200,30061340
19339300,5321.86,5090.96,5321.86,5093.67,72978740,36054880
19303860,5129.11,4962.3,5042.75,5040.52,67968640,34583820
19303860,5018.11,4795.43,4916.82,4978.25,75901040,38413920
18739070,5082.64,4866.15,5024.52,4939.24,74714820,36862060
19655600,5147.01,4924.81,5013.78,5145.89,73449650,35231540
19480190,5170.96,5069.52,5129.81,5081.11,66609040,31759460
19257600,5021.71,4917.49,4999.84,5007.66,47079230,23310980
25269550,5033.95,4968.73,5017.4,4994.41,48969980,25548100
25389360,5099.51,4916.47,4964.56,5069.38,66536130,33562700
25051340,5135.25,4993.29,5087.25,4997.62,53059440,26803120
23933310,4949.33,4759.9,4902.63,4772.61,53714110,26507710
24166620,4857.05,4711.79,4733.36,4856.16,41174110,20146300
23805140,4954.18,4795.35,4931.6,4800.08,48427040,23622270
23310060,4806.82,4708.8,4759,4711.15,44831900,20886830
22973010,4760.66,4619.51,4724.46,4648.75,45167300,22482370
23971040,4847.57,4637.48,4708.38,4842.07,72895740,36872980
23311490,4841.07,4723.79,4841.07,4737.41,57402980,29383700
23299280,4809.27,4689.52,4714.92,4772.67,43698290,22255920
23554110,4886.57,4786.64,4786.64,4829.21,43927020,22643580
24208640,4970.17,4815.61,4829.95,4965.95,61090180,31769150
24162960,4999.93,4928.13,4986.25,4971.05,47436270,23711580
24423310,5041.78,4977.87,4979.84,5041.35,50380400,27198210
24743490,5138.68,4944.82,4961.67,5133.56,82898140,42780690
24773490,5181.4,5068.03,5162.09,5140,82034380,40586450
24363200,5130.72,5033.71,5108.57,5077.39,83753490,39828240
23665360,5067.39,4881.34,5051.78,4884.3,77125140,36819580
23922140,4979.18,4800.23,4827.39,4977.65,61162560,30727920
23249490,4977.57,4855.16,4976.24,4857.29,76935380,37014510
23051760,4882.99,4799,4827.26,4829.91,47447340,22930060
23580380,4961.59,4865.35,4877.77,4946.28,60379840,32101860
24061730,5048.06,4935.4,4968.03,5037.19,59927490,31319900
24332940,5103.77,5014.7,5016.46,5101.85,73549810,37251490
24964770,5239.21,5129.6,5142.15,5207.13,103969700,50319950
24797970,5244.03,5180.59,5217.55,5216.81,79333650,38973700
24919280,5273.14,5194.74,5231.97,5265.02,83694900,41468110
25300850,5367.53,5260.1,5286.98,5367.53,109216800,52345010
25083440,5391.66,5323.82,5379.52,5338.27,95056640,45361410
25083440,,,,5338.27,,
25083440,,,,5338.27,,
26061280,5404.93,5283.45,5349.76,5385.1,98886430,45668700
26279020,5422.67,5315.95,5381.14,5422.03,135983300,64645870
26517650,5499.08,5422.45,5430.63,5483.65,118866200,51746420
26652580,5569.15,5455.5,5480.44,5556.59,123189500,53485410
26678670,5630.62,5485.23,5575.95,5528.05,147975700,64899490
26905180,5614.68,5490.3,5507.11,5613.76,108368100,46796860
27061950,5707.66,5602.59,5631.64,5672.15,144316400,64229890
27224690,5702.57,5629.64,5688.56,5699.14,122241500,56167070
27287220,5756.92,5679.29,5717.52,5731.75,109356400,49846000
26998290,5754.11,5652.04,5743.43,5696.45,119673100,50886610
26167820,5642.56,5498.39,5642.56,5505.71,126635000,55774460
25463780,5533.65,5226.64,5445.8,5365.62,136052400,61936930
25631200,5419.57,5307.49,5358.18,5414.46,95080860,43912990
24301920,5434.35,5122.46,5424.64,5145.73,101540000,47833620
22588370,5032.24,4708.39,5015.43,4753.87,126029300,60772690
23306190,4976.27,4751.5,4787.17,4975.11,111006100,55776380
23325940,5079.79,4926.37,5034.53,5027.21,114169100,56605980
23546300,5121.41,4966.52,5022.89,5077.43,100680100,47142100
21850770,5038.5,4711.27,5038.5,4731.88,81460740,41425280
21989420,4845.66,4688.73,4742.9,4762.08,58040610,29062260
21782910,4858.1,4606.14,4817.16,4710.65,72219230,34098980
21651220,4733.7,4614.28,4693.61,4620.4,64311660,30852580
21407860,4660.99,4414.12,4623.62,4571.94,67941460,35125520
23169940,4951.25,4695.54,4695.54,4950.12,85660380,40953140
22826610,4995.57,4878.12,4942.88,4921.83,70626100,32796350
22826610,,,,4921.83,,
22826610,,,,4921.83,,
22826610,,,,4921.83,,
22826610,,,,4921.83,,
22826610,,,,4921.83,,
22254130,4883.24,4785.8,4858.81,4816.08,43271700,21475650
22545260,4913.32,4842.84,4858.85,4880.25,40152820,19837780
22253280,4846.02,4742.1,4846.02,4813.31,47298750,24262590
22584460,4944.88,4845.3,4875.21,4910.99,61844620,30590060
23090500,5020.75,4885.69,4926.84,5020.75,74207760,36176960
22586370,5062.26,4901.66,5032.77,4908.71,84980850,39557710
22362210,4924.45,4796.1,4878.57,4876.03,67932110,33403620
21560480,4850.88,4649.81,4850.88,4702.24,77110340,37918620
20660500,4722.63,4510.69,4704.31,4519.78,65323650,33652000
20852290,4668.83,4394.59,4637.6,4515.53,67625950,33276380
21336260,4660.41,4500.89,4543.09,4639.77,60311460,29592380
21156960,4670.17,4582.82,4651.16,4622.05,50332540,25398160
21397230,4683.16,4597.63,4616.24,4674.55,47275040,23350850
21831410,4803.9,4611.7,4648.73,4790.74,79684960,39258400
21278990,4836.66,4657.38,4813.4,4671.14,88557680,45129780
21025540,4689.96,4519.74,4650.52,4628.72,73479580,39417980
21371230,4746.58,4592.62,4645.07,4685.03,85710610,44402260
21095600,4693.2,4597.01,4641.75,4621.68,60552430,28690940
20304180,4588.76,4406.23,4588.73,4431.59,61147360,31780350
20357340,4441.18,4315.18,4393.28,4441.18,52344300,26276590
19886210,4553.34,4308.35,4534.81,4309.64,55702620,27145630
19410670,4296.36,4121.27,4266.27,4198.96,65769460,34451300
19355500,4212.41,4092.79,4179.44,4157.87,45564240,23427870
18713020,4138.88,3958.29,4138.88,3965.28,52376080,28180960
17951490,3996.96,3700.35,3924.87,3763.95,58459470,34523740
18391310,3954.47,3776.3,3837.6,3888.86,68823700,37898460
18592620,4044.69,3658.04,3833.2,4001.83,82432590,46212940
18563120,4083.16,3958.97,3998.2,4037.83,74985410,42615150
17673630,4103.57,3857.09,4086.07,3857.09,63943570,35842430
17705020,3937.67,3747.02,3780.46,3905.77,58292420,32245860
17628460,4001.55,3888.02,3926.86,3914.37,52026050,28036750
16719440,3873.61,3745.88,3847.44,3748.92,55151410,32000660
17585440,3925.86,3661.38,3712.98,3918.16,72726080,42096770
17110190,3891.66,3780.12,3802.21,3790.53,51166590,29440830
16407000,3815.16,3566.21,3776.27,3582.85,58962080,35303460
16557690,3698.53,3493.18,3621.39,3547.98,70102750,42765870
17068260,3665.65,3457.62,3518.22,3650.7,54233890,32989490
17068260,,,,3650.7,,
17830240,3854.07,3578.38,3611.96,3845.82,70525920,40484980
17873890,3935.33,3820.1,3852.01,3891.06,76485900,44067920
16925470,3911.7,3687.6,3857.27,3688.13,64555760,38997170
17185280,3754.71,3608.32,3641.66,3754.71,47152260,28804380
17269470,3825.29,3755.01,3794.3,3783.73,44418990,26328580
16285340,3710.79,3525.18,3699.14,3536.33,54637410,33427040
16496550,3583.86,3417.25,3513.07,3583.3,48997120,30656880
16210610,3583.81,3483.18,3573.66,3494.02,42087710,26528110
15862720,3559.1,3340.88,3493.24,3386.63,46829950,29530610
15267000,3390.55,3248.53,3356.56,3272.5,42184110,27888160
15359660,3516.42,3223.89,3516.42,3267.55,64657680,41362300
15531350,3301.55,3122.39,3207.88,3296.28,47706430,32537970
16201130,3467.43,3245.3,3267.36,3453.73,67718610,44272540
17715280,3781.48,3659.73,3739.32,3774.5,149394600,96574900
17595410,3915.84,3737.98,3781.91,3803.07,147098300,84814480
17156270,3791.77,3711.18,3740.95,3729.15,85070640,48831230
17395710,3797.53,3702.02,3704.93,3776.94,78895820,44540430
18264830,3970.57,3793.85,3793.85,3959.12,122637200,69909780
18264830,,,,3959.12,,
18264830,,,,3959.12,,
18600580,4061.47,3972.56,4015.21,4055.78,111004400,62534060
18434380,4075.57,3961.34,4021.07,4010.89,106198400,58459280
17663780,4042.41,3821.11,3986.13,3821.32,98465310,54457700
18020130,3926,3761.28,3774.04,3925.04,77839090,44055660
17795380,3973.06,3806.52,3960.89,3878.92,96377860,53655920
17843440,3952.79,3766.58,3804.98,3904.92,81691470,45382660
17520260,3923.17,3778.72,3786.53,3851.69,79847310,50338000
18017520,3975.79,3843.47,3843.47,3975.78,85230860,50606900
17925120,4038.85,3948.06,4006.66,3948.09,81795870,50772960
17884590,3982.22,3882.89,3948.03,3936.12,66279360,39721740
17762640,3936.28,3865.5,3926.31,3914.07,49755650,29709570
16973230,3946.44,3698.55,3911.1,3710.82,64572030,39702620
17479580,3801.07,3591.57,3668.18,3783.05,69179100,43596160
17148130,3783.85,3704.16,3732.64,3711.44,66281200,40742700
17087010,3741.06,3629.01,3697.89,3675.15,52530750,33440420
16557360,3643.01,3555.76,3643.01,3559.22,45524370,28180180
16612010,3594.66,3533.47,3549.99,3576.2,39856270,24762690
17028260,3698,3561.73,3583.28,3676.23,49994770,31034910
16749100,3677.02,3578.73,3666.2,3580.87,46589010,29422740
16918110,3620.22,3552.66,3585.6,3611.33,46886670,28590830
17014290,3650.48,3580.58,3600.23,3625.83,41966900,28253340
16943470,3641.43,3585.12,3624.57,3614.11,48796400,34735140
