Name,MARKET VALUE,PRICE HIGH,PRICE LOW,PRICE OPEN,PRICE INDEX,TURNOVER BY VALUE,VOLUME
11/26/2015,24921090,3805.84,3756.82,3795.24,3759.43,239797200,173525500
11/27/2015,23594720,3742.74,3534.39,3739.1,3556.99,269758000,208939300
11/30/2015,23654020,3587.97,3455.07,3554.89,3566.41,220098300,173201200
12/1/2015,23749540,3617.3,3536.12,3562.32,3591.7,176598800,136536500
12/2/2015,24588820,3725.85,3573.4,3587.76,3721.95,260938700,213538900
12/3/2015,24852690,3758.45,3693.14,3709.55,3749.3,236699000,197762100
12/4/2015,24350160,3726.12,3667.29,3719.73,3677.59,196455600,151199500
12/7/2015,24370720,3699.34,3658.58,3681.58,3687.61,161220000,113883100
12/8/2015,23934380,3668.84,3619.44,3668.84,3623.02,163317200,125781100
12/9/2015,24001340,3655.16,3611.49,3613.42,3635.94,154320000,113325400
12/10/2015,23892510,3678.32,3615.99,3634.37,3623.08,168622200,120215600
12/11/2015,23789060,3630.74,3578.15,3605.37,3608.06,145248600,110322500
12/14/2015,25268720,3712.5,3571,3573.88,3711.32,203291500,151769100
12/15/2015,25118290,3717.36,3679.23,3707.73,3694.39,186795500,126481700
12/16/2015,25106370,3713.09,3677.45,3703.95,3685.44,160118200,111342700
12/17/2015,25533940,3768.84,3709.85,3712.78,3755.89,242543800,177924100
12/18/2015,25579550,3810.22,3750.92,3754.96,3767.91,232281500,173466000
12/21/2015,26113180,3877.82,3759.99,3762.1,3865.96,289905200,217435300
12/22/2015,26149840,3880.47,3841.59,3872.1,3876.73,243797400,180303600
12/23/2015,26086560,3926.69,3862.96,3877.87,3866.38,294710500,207017100
12/24/2015,25856780,3867.68,3787.08,3858.13,3829.4,203683500,147181400
12/25/2015,25897440,3848.02,3813.2,3832.08,3838.2,163314500,119624000
12/28/2015,25225650,3853.39,3727.63,3847.53,3727.63,210026000,153988400
12/29/2015,25434640,3762.05,3710.48,3723.05,3761.88,140405000,101885600
12/30/2015,25365040,3765.66,3726.28,3762.91,3765.17,155744100,105630000
12/31/2015,25161150,3772.62,3727.32,3760.9,3731,145043700,101873600
1/1/2016,25161150,,,,3731,,
1/4/2016,23679440,3726.24,3468.95,3725.86,3469.07,145968200,115370700
1/5/2016,23728830,3518.22,3377.28,3382.18,3478.78,196017100,162117000
1/6/2016,24195310,3543.74,3468.47,3482.41,3539.81,160947200,145966100
1/7/2016,22605420,3481.15,3284.74,3481.15,3294.38,47130780,44102640
1/8/2016,23115100,3418.85,3237.93,3371.87,3361.56,203498900,185959400
1/11/2016,22024420,3342.48,3192.45,3303.13,3192.45,184464000,174638400
1/12/2016,22181260,3242.25,3174.55,3214.82,3215.71,142048900,128225800
1/13/2016,21771340,3257.29,3155.88,3240.48,3155.88,130886100,120666500
1/14/2016,22179790,3226.66,3072.04,3076.64,3221.57,144771600,134537700
1/15/2016,21446300,3216.8,3101.05,3200.89,3118.73,131882700,124601800
1/18/2016,21484030,3165.62,3066.73,3068.23,3130.73,109458300,101128400
1/19/2016,22121200,3227.91,3119.22,3132.7,3223.13,142907700,127653900
1/20/2016,21838500,3225.95,3154.43,3204.22,3174.38,143313300,130650500
1/21/2016,21214510,3202.54,3081.34,3136.38,3081.34,121856200,111189700
1/22/2016,21448850,3132.17,3053.96,3114.89,3113.46,96885660,89951070
1/25/2016,21562560,3149.33,3105.1,3129.03,3128.89,85777890,81540050
1/26/2016,20256830,3106.53,2934.65,3099.6,2940.51,127250600,126933900
1/27/2016,20214510,2963.54,2839.29,2953.18,2930.35,126997700,132229400
1/28/2016,19731840,2941.89,2841.84,2909.33,2853.76,95663870,99222750
1/29/2016,20321580,2965.31,2854.37,2855.6,2946.09,109462400,113304300
2/1/2016,19977040,2944.52,2869.56,2939.04,2901.05,82931440,86795330
2/2/2016,20357040,2972.43,2901.51,2901.53,2961.33,88740220,88601950
2/3/2016,20241280,2954.71,2909.9,2931.29,2948.64,74817090,77388990
2/4/2016,20484220,2999.21,2960.21,2960.33,2984.76,91550340,91779710
2/5/2016,20354030,2988.36,2962.85,2982.06,2963.79,77443220,76850800
2/8/2016,20354030,,,,2963.79,,
2/9/2016,20354030,,,,2963.79,,
2/10/2016,20354030,,,,2963.79,,
2/11/2016,20354030,,,,2963.79,,
2/12/2016,20354030,,,,2963.79,,
2/15/2016,20209580,2961.49,2886.02,2888.43,2946.71,71285040,72919420
2/16/2016,20814500,3042.09,2962.19,2962.19,3037.03,112300500,112579600
2/17/2016,21009280,3065.78,3027.05,3034.09,3063.32,122279300,128291600
2/18/2016,20937120,3093.51,3049.84,3079.53,3053.7,122618600,124401500
2/19/2016,20897500,3065.97,3032.63,3047.94,3051.58,90849330,87338000
2/22/2016,21382980,3128.21,3071.33,3083.93,3118.87,141684100,140947000
2/23/2016,21186500,3119.22,3061.43,3117.2,3089.36,117476500,112567400
2/24/2016,21327980,3109.54,3055.25,3077.61,3109.54,112918600,111782600
2/25/2016,20065650,3104.44,2905.46,3104.41,2918.75,153493000,157829700
2/26/2016,20293840,2964.38,2902.95,2942.09,2948.03,102531600,106949700
2/29/2016,19880240,2939.88,2821.21,2939.58,2877.47,118440800,129341000
3/1/2016,20222640,2950.44,2863.32,2881.33,2930.69,110491000,116045900
3/2/2016,21028030,3054.72,2933.12,2933.92,3051.33,164025200,175972300
3/3/2016,21080110,3078.44,3040.25,3050.39,3058.42,165509100,173105700
3/4/2016,21395980,3101.66,3032.42,3047.54,3093.89,205520500,219172500
3/7/2016,21458900,3130.9,3083.58,3109,3104.84,127790300,132462000
3/8/2016,21471310,3109.25,3001.83,3100.15,3107.67,128758500,136235700
3/9/2016,21261280,3072.92,3020.13,3045.92,3071.91,106298600,111466200
3/10/2016,20851340,3074.16,3012.69,3056.21,3013.15,78180460,76072190
3/11/2016,20910430,3026.44,2982.17,2990.21,3018.28,74367300,73333550
3/14/2016,21203730,3106.8,3034,3039.57,3065.69,123539100,117108600
3/15/2016,21255810,3077.08,3028.58,3061.34,3074.78,101302800,98311940
3/16/2016,21369780,3100.35,3064.52,3068.87,3090.03,126128800,124736400
3/17/2016,21562240,3147.84,3077.57,3096.81,3124.2,136603700,121661800
3/18/2016,21847340,3197.67,3130.1,3136.22,3171.96,210017800,197302600
3/21/2016,22294080,3267.77,3198.36,3203.29,3249.44,256836600,233269500
3/22/2016,22141090,3249.68,3218.73,3231.61,3225.79,194212000,161020900
3/23/2016,22205920,3242.25,3202.98,3217.73,3236.09,155567100,125679300
3/24/2016,21838960,3221.91,3181.81,3211.5,3181.85,162436000,133131100
3/25/2016,21941500,3204.44,3174.32,3176.81,3197.82,115195600,97395330
3/28/2016,21779040,3229.62,3161.88,3206.95,3169.73,123844000,103441900
3/29/2016,21547280,3178.07,3122.76,3171.31,3135.41,113844300,97294740
3/30/2016,22093440,3216.68,3161.29,3161.29,3216.27,140721800,117802500
3/31/2016,22102640,3241.93,3208.66,3229.2,3218.09,147267600,121552100
4/1/2016,22146270,3222.61,3165.86,3213.67,3221.89,127050100,118122100
4/4/2016,22146270,,,,3221.89,,
4/5/2016,22405280,3271.93,3205.21,3211.3,3264.49,159296500,146047800
4/6/2016,22355760,3267.64,3236.2,3250.52,3257.53,137206300,120196300
4/7/2016,22036060,3270.82,3208.64,3266.29,3209.29,128273100,112409500
4/8/2016,21869140,3197.77,3163.3,3189.85,3185.73,113920700,101005600
4/11/2016,22174510,3251.57,3213.51,3213.51,3230.1,142759500,125212700
4/12/2016,22106140,3232.26,3198.9,3227.37,3218.45,99086540,92869420
4/13/2016,22421340,3296.52,3237.86,3237.86,3261.38,200159600,195613900
4/14/2016,22499820,3286.07,3252.05,3277.1,3275.83,117989400,113157300
4/15/2016,22516770,3282.98,3261.73,3279.86,3272.2,107964000,99807520
4/18/2016,22216720,3252.67,3221.66,3252.67,3228.45,103956100,97090060
4/19/2016,22269100,3250.72,3221.58,3243.97,3238.3,90976220,80871440
4/20/2016,21896030,3248.42,3107.37,3244.14,3181.03,172324700,162207900
4/21/2016,21761580,3198.56,3150.94,3160.8,3160.6,110324400,104752600
4/22/2016,21831300,3175.38,3137.99,3142.56,3174.9,82442910,77078480
4/25/2016,21746720,3172.27,3137.11,3164.74,3162.03,74734850,67519340
4/26/2016,21841980,3181.09,3150.4,3159.77,3179.16,68871550,59020720
4/27/2016,21754320,3188.83,3162.69,3181.93,3165.92,70620400,60004140
4/28/2016,21728300,3174.77,3135.64,3169.33,3160.58,78876750,69870660
4/29/2016,21676300,3171.29,3149.4,3153.54,3156.74,70807700,58029780
5/2/2016,21676300,,,,3156.74,,
5/3/2016,22034320,3218.48,3151.4,3159.82,3213.54,115733900,98164830
5/4/2016,21992060,3222.88,3198.29,3203.46,3209.46,97797120,90862400
5/5/2016,22024750,3217.28,3196.57,3204.17,3213.92,83946500,74733680
5/6/2016,21483550,3216.89,3130.15,3213.14,3130.35,119265200,108680200
5/9/2016,21018960,3115.43,3055,3115.43,3065.61,100409200,99230460
5/10/2016,21039740,3084.72,3055.18,3055.21,3069.11,70650750,68849920
5/11/2016,21139520,3102.88,3063.09,3080.64,3082.81,87323410,81794260
5/12/2016,21173230,3095.35,3035.02,3059.38,3090.14,81418780,78765710
5/13/2016,21088750,3103.09,3064.69,3081.68,3074.93,65850990,62629740
5/16/2016,21212780,3095.55,3053.66,3064.53,3095.31,64405200,59461860
5/17/2016,21179180,3105.2,3073.46,3095.52,3086.02,75389380,65278110
5/18/2016,21044370,3072.61,3039.46,3071.53,3068.03,88458830,82715360
5/19/2016,21003280,3086.98,3058.14,3060.34,3062.5,68679060,60444160
5/20/2016,21105740,3078.53,3041.52,3047.78,3078.22,65124240,56080830
5/23/2016,21211360,3098.48,3076.5,3078.51,3087.22,70337500,59697220
5/24/2016,21078270,3083.26,3052.59,3083.24,3063.55,61106000,58734380
5/25/2016,21042830,3089.1,3054.87,3079.75,3059.22,63316560,56652800
5/26/2016,21081700,3072.52,3027.44,3056.6,3064.21,65985170,60392980
5/27/2016,21067650,3073.76,3052.18,3059.73,3062.5,59371780,60468740
5/30/2016,21069550,3075.26,3037.66,3056.31,3066.71,63496560,63098580
5/31/2016,21733090,3170.93,3068.6,3068.6,3169.56,151398200,138863100
6/1/2016,21678260,3181.79,3159.82,3172.96,3160.55,131700800,113148500
6/2/2016,21717440,3168.82,3151.06,3158.02,3167.1,97093620,86003420
6/3/2016,21852720,3201.75,3162.09,3172.95,3189.32,136332000,101491800
6/6/2016,21817730,3197.22,3168.55,3192.78,3178.79,101176200,76693740
6/7/2016,21809970,3186.62,3168.18,3182.44,3177.05,88711620,68928300
6/8/2016,21733200,3174.97,3148.35,3171.81,3163.99,97682780,76291760
6/9/2016,21733200,,,,3163.99,,
6/10/2016,21733200,,,,3163.99,,
6/13/2016,21376060,3145.6,3065.77,3134.04,3066.34,114091300,92975940
6/14/2016,21438560,3078.75,3055.65,3058.44,3075.98,78622300,66279460
6/15/2016,21678430,3128.67,3042.23,3043.96,3116.37,106170200,87393250
6/16/2016,21524850,3112.47,3089.48,3104.36,3094.67,93496220,82974690
6/17/2016,21622430,3131.05,3096.09,3096.09,3110.36,97953380,85402980
6/20/2016,21642510,3118.72,3089.71,3114.91,3112.67,74647790,63587140
6/21/2016,21598940,3155.49,3097.94,3124.9,3106.32,107233600,87965340
6/22/2016,21788030,3134.06,3096.99,3100.45,3133.96,81348700,66487100
6/23/2016,21687760,3129.72,3102.48,3129.72,3117.32,81732540,67751730
6/24/2016,21406300,3130.54,3033.96,3110.65,3077.15,118967400,104792200
6/27/2016,21672020,3120.64,3064.97,3065.13,3120.54,104066100,83267250
6/28/2016,21782380,3139.43,3099.7,3107.4,3136.4,117197800,92024620
6/29/2016,21892510,3158.08,3139.13,3142.48,3151.39,117958800,103723700
6/30/2016,21918530,3163.72,3148.2,3152.83,3153.92,100627900,79692610
7/1/2016,21930660,3170.26,3148.29,3156.93,3154.2,91215020,71746270
7/4/2016,22303280,3210.6,3134.02,3136.38,3204.7,149894800,133310500
7/5/2016,22368080,3216.7,3197.99,3199.16,3207.38,143899100,130226900
7/6/2016,22427840,3217.51,3183.45,3197.62,3216.8,147232500,124897500
7/7/2016,22379250,3220.54,3190.12,3206.55,3209.95,140488800,118595200
7/8/2016,22172480,3204.93,3183.96,3199.75,3192.28,111063500,89734850
7/11/2016,22247380,3235.96,3197.63,3199.04,3203.33,155288100,138529500
7/12/2016,22725550,3273.47,3200.3,3201.91,3273.18,190853700,172534200
7/13/2016,22806980,3300.99,3271.77,3274.02,3282.87,196592300,175196100
7/14/2016,22735550,3281.95,3259.06,3277.48,3276.76,128090400,107525800
7/15/2016,22751340,3285.03,3265.29,3278.83,3276.28,125179800,102665000
7/18/2016,22666930,3281.64,3251.76,3269.71,3262.02,129785700,110312500
7/19/2016,22562990,3264.73,3226.2,3260.43,3248.23,107108900,88886850
7/20/2016,22487380,3254.51,3232.26,3246.86,3237.6,91367440,72701250
7/21/2016,22572740,3271.37,3238.3,3238.34,3252.52,107464100,86004820
7/22/2016,22468850,3253.77,3220.89,3251.24,3225.16,107416900,86029120
7/25/2016,22481260,3243.79,3218.14,3220.16,3230.88,92015840,70203180
7/26/2016,22739310,3269.74,3228.01,3228.23,3269.59,103745800,81051090
7/27/2016,22410830,3276.51,3157.41,3270.08,3218.24,186928400,160188700
7/28/2016,22420350,3235.78,3195.27,3204.46,3221.14,137295900,112780000
7/29/2016,22341980,3225.42,3198.68,3217.19,3203.93,103787000,88044830
8/1/2016,22197060,3199.97,3156.75,3196.42,3176.81,98818620,87003490
8/2/2016,22226750,3189.05,3165.54,3173.76,3189.05,70640750,62167630
8/3/2016,22236260,3197.16,3173.53,3179.68,3193.51,79754320,72864100
8/4/2016,22267440,3201.55,3170.42,3190.55,3201.29,86919580,73504370
8/5/2016,22272930,3224.87,3192.86,3201.35,3205.11,94429540,77196350
8/8/2016,22467470,3234.48,3187.25,3199.57,3234.18,102638100,86676050
8/9/2016,22612140,3257.33,3229.17,3232.6,3256.98,105924000,91065250
8/10/2016,22531120,3261.86,3242.75,3255.18,3243.34,106157400,90430370
8/11/2016,22499580,3274.03,3232.61,3239.56,3233.36,116996100,101041200
8/12/2016,22909060,3294.23,3231.14,3231.81,3294.23,129354700,116254000
8/15/2016,23537260,3417.91,3302.38,3303.47,3393.42,258897500,220543400
8/16/2016,23380830,3418.69,3372.02,3403.38,3378.24,226785200,196389700
8/17/2016,23349220,3394.39,3356.92,3377.77,3373.05,167917500,138847700
8/18/2016,23294420,3394.79,3349.69,3369.95,3364.48,172256500,142380200
8/19/2016,23319920,3374.04,3341.19,3358.55,3365.02,135382700,119961500
8/22/2016,23156930,3372.83,3335.47,3364.68,3336.79,128201800,107951000
8/23/2016,23188750,3359.65,3324.96,3332.62,3341.83,108503700,92924510
8/24/2016,23128510,3348.13,3323.72,3341.93,3329.86,94012830,81191420
8/25/2016,23011490,3315.08,3279.81,3314.08,3308.97,112578100,100589200
8/26/2016,22990980,3328.94,3301.73,3312.5,3307.09,93213200,81530690
8/29/2016,22990100,3315.08,3297.07,3306.57,3307.78,88011630,77036320
8/30/2016,23042220,3325.12,3304.6,3310.32,3311.99,89513010,75725980
8/31/2016,23144850,3333.97,3304.65,3310.56,3327.79,99215040,79570800
9/1/2016,22980990,3329.34,3301.21,3326.74,3301.58,100911500,84947220
9/2/2016,23032530,3320.42,3295.75,3298.72,3314.11,99396370,82791790
9/5/2016,23057780,3338.42,3314.63,3321,3319.68,87531090,78292460
9/6/2016,23165860,3347.95,3300.13,3322.02,3342.63,118366500,98283980
9/7/2016,23168720,3357.36,3337.75,3344.06,3340.82,115119900,102940100
9/8/2016,23160320,3343.39,3328.23,3338.01,3339.56,83742340,71916140
9/9/2016,23029150,3344.95,3318.04,3339.37,3318.04,95471180,82657020
9/12/2016,22658540,3276.72,3234.57,3271.87,3262.6,134456600,122917700
9/13/2016,22628500,3269.22,3246.38,3265.34,3260.33,76862640,67180290
9/14/2016,22467940,3254.99,3231.33,3245.74,3238.73,79780740,70432690
9/15/2016,22467940,,,,3238.73,,
9/16/2016,22467940,,,,3238.73,,
9/19/2016,22614260,3264.9,3242.74,3242.74,3263.12,67678020,58831070
9/20/2016,22575340,3265.03,3252.39,3264.66,3257.4,61626140,52784190
9/21/2016,22623410,3270.9,3254.32,3257.71,3266.64,68957740,59142980
9/22/2016,22772700,3303.2,3277.98,3281.47,3291.12,89991760,75753540
9/23/2016,22696750,3293.92,3275.02,3292.28,3275.67,68046260,57993980
9/26/2016,22337970,3267.69,3220.28,3267.69,3220.28,78700830,70452180
9/27/2016,22475680,3240.77,3214.44,3214.87,3240.75,66651120,58460540
9/28/2016,22398580,3243.65,3228,3243.65,3230.89,51996400,44727490
9/29/2016,22496140,3257.77,3234.8,3234.86,3244.39,62220290,55452540
9/30/2016,22543380,3260.94,3239.04,3240.18,3253.28,52655730,44978020
10/3/2016,22543380,,,,3253.28,,
10/4/2016,22543380,,,,3253.28,,
10/5/2016,22543380,,,,3253.28,,
10/6/2016,22543380,,,,3253.28,,
10/7/2016,22543380,,,,3253.28,,
10/10/2016,22811700,3294.64,3258.96,3265.36,3293.87,89607980,80519250
10/11/2016,22897230,3308,3292.88,3296.87,3306.56,88213410,87713150
10/12/2016,22855310,3302.56,3289.75,3299.14,3300.01,72386910,68669780
10/13/2016,22873280,3307.41,3292.4,3299.15,3302.64,79923740,81224190
10/14/2016,22906590,3306.68,3285.73,3298.73,3305.85,81485580,82316260
10/17/2016,22727630,3309.01,3271.54,3305.96,3277.88,88199410,86113500
10/18/2016,23034610,3321.33,3272.68,3272.68,3321.33,104625000,102860700
10/19/2016,23013500,3332.52,3309.83,3323.3,3316.24,96354430,101167700
10/20/2016,23041250,3324.9,3312.17,3317.18,3318.6,82481090,79238860
10/21/2016,23127940,3341.56,3309.18,3315.71,3327.74,107114900,109785200
10/24/2016,23409970,3382.82,3330.97,3332.51,3367.58,150063000,153014300
10/25/2016,23400800,3373.91,3356.58,3367.47,3367.45,110576500,111191700
10/26/2016,23293220,3367.83,3349.57,3365.2,3354.8,104719300,98024780
10/27/2016,23230160,3352.35,3335.13,3351.46,3345.69,85241010,77629840
10/28/2016,23202620,3370.75,3337.29,3347.14,3340.13,104798000,93133300
10/31/2016,23166780,3340.47,3317.33,3332.41,3336.28,80701810,71352850
11/1/2016,52576720,3359.39,3334.46,3338.71,3359.05,84717680,74938190
11/2/2016,23115070,3356.4,3331.38,3350.71,3333.35,100349000,91197100
11/3/2016,23313570,3379.99,3324.84,3326.9,3365.09,137386500,126223500
11/4/2016,23243900,3377.64,3348.43,3362.21,3354.17,110813800,104069600
11/7/2016,23275580,3362.74,3342.31,3353.44,3356.59,94370860,99877980
11/8/2016,23375980,3383.92,3361.13,3367.7,3371.12,105138300,103148300
11/9/2016,23235170,3373.1,3322.08,3370.6,3353.05,145186900,139110000
11/10/2016,23501980,3403.02,3374.91,3374.91,3390.61,133277400,134705500
11/11/2016,23685520,3422.67,3382.89,3387.95,3417.22,190647300,198781500
11/14/2016,23797150,3452.62,3408.14,3409.22,3430.25,208353300,213247100
11/15/2016,23762260,3434.92,3415.99,3428.87,3429.87,135206800,134566300
11/16/2016,23761730,3435.64,3419.24,3432.43,3429.59,128944600,129808500
11/17/2016,23798690,3437.67,3412.88,3423.47,3436.54,121576900,121561700
11/18/2016,23662430,3443.12,3413.27,3437.49,3417.46,117345600,115951200
11/21/2016,23860960,3463.14,3412.08,3412.65,3441.11,147542600,146434500
11/22/2016,24084700,3469.22,3443.22,3443.22,3468.36,167250700,168523400
11/23/2016,24104080,3492.96,3465.76,3473.89,3474.73,171247100,162388500
11/24/2016,24159460,3508.16,3467.01,3468.81,3488.74,165071400,145746300
11/25/2016,24371760,3521.3,3463.95,3490.04,3521.3,166832200,153621500
11/28/2016,24514660,3553.36,3528.32,3538.68,3535.08,219859800,207375500
11/29/2016,24713020,3583.72,3521.38,3525.9,3564.04,248322800,236918400
11/30/2016,24466100,3567.07,3527.02,3557.64,3538,190681200,178560200
12/1/2016,24659280,3575.97,3543.25,3543.96,3565.04,199637700,180170800
12/2/2016,24486900,3562.55,3516.79,3559.77,3528.95,203742100,196355500
12/5/2016,24102980,3496.88,3457.34,3473.69,3469.41,190175100,180852400
12/6/2016,24016960,3477.59,3456.81,3466.24,3459.15,125727700,115529100
12/7/2016,24125200,3475.75,3445.76,3458.37,3475.75,115282200,114345100
12/8/2016,24073520,3484.34,3466.51,3481.81,3470.14,119188500,117383900
12/9/2016,24279100,3507.93,3461.76,3464.87,3493.7,152674900,150303300
12/12/2016,23848850,3495.8,3400.79,3489.27,3409.18,199163500,187467700
12/13/2016,23821150,3416.21,3370.6,3394.21,3405.04,124454200,121105100
12/14/2016,23669340,3412.28,3378.27,3399.41,3378.95,126182700,124007700
12/15/2016,23367790,3378.04,3327.14,3363.86,3340.43,121507800,114960700
12/16/2016,23389860,3356.29,3330.49,3335.36,3346.03,98112190,90775410
12/19/2016,23306880,3344.86,3325,3342.34,3328.98,86095680,81640670
12/20/2016,23173010,3329.1,3289.27,3328.3,3309.06,88527340,87569580
12/21/2016,23431860,3342.48,3313.75,3313.75,3338.54,106205500,108255000
12/22/2016,23454580,3340.36,3322.72,3335.12,3335.67,92564860,92277250
12/23/2016,23286800,3334.89,3300.88,3333.4,3307.6,99575470,97444700
12/26/2016,23378480,3322.42,3267.05,3293.22,3322.4,95493220,89793970
12/27/2016,23288690,3330.23,3315.83,3319.21,3316.39,79617120,75486350
12/28/2016,23196640,3320.55,3293.17,3315.75,3301.89,71759820,69000430
12/29/2016,23164780,3312.11,3288.1,3297.04,3297.76,75972960,70087920
12/30/2016,23261180,3313.55,3295.75,3302.6,3310.08,76921360,71744110
1/2/2017,23261180,,,,3310.08,,
1/3/2017,23488830,3345.26,3313.95,3313.95,3342.23,87612750,86567890
1/4/2017,23659220,3369.57,3338.15,3340.56,3368.31,98014350,90050820
1/5/2017,23702960,3373.41,3361.46,3368.34,3367.79,91189330,88336350
1/6/2017,23638660,3368.87,3346.89,3366.85,3347.67,91072260,87459100
1/9/2017,23748640,3366.22,3344.35,3345.75,3363.9,87916110,83707940
1/10/2017,23697810,3370.51,3354.09,3361.64,3358.27,82533950,83819150
1/11/2017,23556940,3366.63,3334.3,3355.8,3334.5,86750450,91071420
1/12/2017,23459600,3343.13,3315.96,3332.69,3317.62,75031870,81239120
1/13/2017,23490620,3338.17,3309.37,3317.96,3319.91,84556100,84180580
1/16/2017,23548660,3322.78,3264.21,3314.15,3319.45,153262500,157779100
1/17/2017,23583010,3327.38,3292.2,3305.6,3326.36,74754500,69453330
1/18/2017,23667410,3350.96,3320.41,3323.34,3339.37,75680670,70623220
1/19/2017,23599070,3346.5,3324.68,3330.95,3329.29,63869700,66159810
1/20/2017,23731680,3358.41,3326.37,3326.98,3354.89,70831310,65300450
1/23/2017,23817140,3378.74,3355.85,3359.05,3364.08,76492660,75557490
1/24/2017,23892700,3371.32,3355.9,3363.14,3364.45,66049650,66194220
1/25/2017,23950740,3376.44,3357.22,3361.66,3375.9,62483390,58376930
1/26/2017,24018750,3395.88,3378.26,3378.26,3387.96,66488820,65316640
1/27/2017,24018750,,,,3387.96,,
1/30/2017,24018750,,,,3387.96,,
1/31/2017,24018750,,,,3387.96,,
2/1/2017,24018750,,,,3387.96,,
2/2/2017,24018750,,,,3387.96,,
2/3/2017,23848050,3392.48,3362.57,3390.93,3364.49,57113840,55188850
2/6/2017,23911010,3381.33,3358.75,3368.11,3373.21,73408130,68521360
2/7/2017,23854500,3376.71,3354.63,3371.77,3365.68,69758180,63754450
2/8/2017,23955390,3383.69,3347.43,3361.78,3383.29,82869730,75402860
2/9/2017,24049070,3406.59,3379.79,3381.9,3396.29,102134200,97558510
2/10/2017,24175650,3422.33,3398.03,3398.32,3413.49,121908600,123768700
2/13/2017,24326450,3439.54,3416.87,3416.92,3436.28,125333000,120144500
2/14/2017,24311840,3440.67,3424.4,3438.51,3435.8,98537150,94809460
2/15/2017,24264670,3448.03,3417.08,3435.39,3421.71,124653200,127643300
2/16/2017,24360980,3440.93,3418.35,3421.83,3440.93,101809800,108277000
2/17/2017,24202930,3457.56,3419.61,3443.62,3421.44,118033100,114600000
2/20/2017,24521600,3472.6,3421.64,3421.64,3471.39,134681500,132628800
2/21/2017,24598370,3490.09,3472.02,3475.06,3482.82,120675400,114842000
2/22/2017,24656690,3489.95,3473.52,3483.2,3489.76,109232400,102816000
2/23/2017,24536980,3492.96,3460.12,3487.57,3473.32,106555900,99536320
2/24/2017,24526400,3473.85,3455.25,3468.96,3473.85,99875150,95535120
2/27/2017,24359460,3472.84,3441.39,3471.13,3446.22,106830900,98672160
2/28/2017,24414260,3460.91,3441.36,3445.03,3452.81,81979300,75215250
3/1/2017,24455680,3472.7,3449.11,3452.21,3458.44,109317800,103260400
3/2/2017,24300510,3468.47,3434,3463.48,3435.1,97876180,89898060
3/3/2017,24214080,3428.88,3412.83,3424.66,3427.86,90009620,80994640
3/6/2017,24310320,3449.03,3425.9,3427.25,3446.48,95178540,83070880
3/7/2017,24364740,3454.04,3440.06,3446.16,3453.96,94483820,80334720
3/8/2017,24344370,3457.04,3441.26,3452.2,3448.73,89124900,79587680
3/9/2017,24180240,3443.05,3414.68,3442.9,3426.94,90090050,84570370
3/10/2017,24163100,3436.24,3423.94,3423.98,3427.89,82161710,70016190
3/13/2017,24358530,3458.1,3412.69,3425.67,3458.1,108489100,91684110
3/14/2017,24375950,3465.39,3448.9,3456.66,3456.69,95317550,77077950
3/15/2017,24413760,3463.92,3445.27,3452.21,3463.64,94056260,79104940
3/16/2017,24536660,3492.13,3472.27,3472.27,3481.51,124695600,106333900
3/17/2017,24297550,3488.5,3441.47,3485.31,3445.81,122368900,103755600
3/20/2017,24369550,3454.06,3429.83,3449.05,3449.61,103769400,88734320
3/21/2017,24472000,3466.7,3445.64,3449.77,3466.35,113528200,87707840
3/22/2017,24341390,3464.33,3433.5,3450.75,3450.05,123865600,104935900
3/23/2017,24391570,3470.82,3435.69,3452.41,3461.98,115813800,94318050
3/24/2017,24590930,3499.32,3461.11,3464.2,3489.6,141752500,125645800
3/27/2017,24538640,3505.98,3474.52,3488.76,3478.04,124388000,107015400
3/28/2017,24471340,3482.29,3461.47,3480.25,3469.81,97495940,84194820
3/29/2017,24461900,3483.06,3455.55,3472.97,3465.19,114663500,104851700
3/30/2017,24310450,3467.3,3422.37,3461.62,3436.76,122088000,116376900
3/31/2017,24454270,3456.31,3430.82,3434.82,3456.05,100984900,91577490
4/3/2017,24454270,,,,3456.05,,
4/4/2017,24454270,,,,3456.05,,
4/5/2017,24779040,3504.54,3475.15,3476.42,3503.89,160743000,143399000
4/6/2017,24842700,3517.78,3495.72,3507.99,3514.05,145221600,136767000
4/7/2017,24899980,3526.82,3506.39,3514.45,3517.46,144559700,140293200
4/10/2017,24837220,3522.8,3502.08,3519.46,3505.14,155747800,141887400
4/11/2017,24961260,3520.13,3466.14,3503.83,3517.33,189457300,165945800
4/12/2017,24926800,3523.1,3498,3514.57,3509.44,202154600,181824500
4/13/2017,24938640,3518.44,3496.57,3500.28,3514.57,133345900,129981800
4/14/2017,24750610,3517.47,3476.95,3516.81,3486.5,130425400,135474100
4/17/2017,24692430,3480.57,3453.68,3475.74,3479.94,123884400,117165000
4/18/2017,24549330,3489.08,3462.63,3474.89,3462.74,126790800,110927800
4/19/2017,24387390,3459.35,3418.51,3452.99,3445.88,127050400,121349300
4/20/2017,24463820,3465.61,3440.72,3444.52,3461.55,133977200,114184200
4/21/2017,24558660,3475.56,3449.54,3461.39,3466.79,115208800,104419100
4/24/2017,24353380,3458.23,3403.98,3458.23,3431.26,122778100,114660800
4/25/2017,24395010,3449.67,3422.65,3427.73,3440.97,107599300,94072140
